cat_title,v_order,v_position,poem_text,poet_name,poem_id
غزل,6,1,ور نه هر سنگ و گلی لؤلؤ و مرجان نشود,حافظ,306
غزل,7,0,اسم اعظم بکند کار خود ای دل خوش باش,حافظ,306
غزل,8,1,که به تلبیس و حیل دیو مسلمان نشود,حافظ,306
غزل,9,0,عشق می‌ورزم و امید که این فن شریف,حافظ,306
غزل,10,1,چون هنرهای دگر موجب حرمان نشود,حافظ,306
غزل,11,0,دوش می‌گفت که فردا بدهم کام دلت,حافظ,306
غزل,12,1,سببی ساز خدایا که پشیمان نشود,حافظ,306
غزل,13,0,حسن خلقی ز خدا می‌طلبم خوی تو را,حافظ,306
غزل,14,1,تا دگر خاطر ما از تو پریشان نشود,حافظ,306
غزل,15,0,ذره را تا نبود همت عالی حافظ,حافظ,306
غزل,16,1,طالب چشمه خورشید درخشان نشود,حافظ,306
غزل,1,0,گر من از باغ تو یک میوه بچینم چه شود,حافظ,307
غزل,2,1,پیش پایی به چراغ تو ببینم چه شود,حافظ,307
غزل,3,0,یا رب اندر کنف سایه آن سرو بلند,حافظ,307
غزل,4,1,گر من سوخته یک دم بنشینم چه شود,حافظ,307
غزل,5,0,آخر ای خاتم جمشید همایون آثار,حافظ,307
غزل,6,1,گر فتد عکس تو بر نقش نگینم چه شود,حافظ,307
غزل,7,0,واعظ شهر چو مهر ملک و شحنه گزید,حافظ,307
غزل,8,1,من اگر مهر نگاری بگزینم چه شود,حافظ,307
غزل,9,0,عقلم از خانه به در رفت و گر می این است,حافظ,307
غزل,10,1,دیدم از پیش که در خانه دینم چه شود,حافظ,307
غزل,11,0,صرف شد عمر گران مایه به معشوقه و می,حافظ,307
غزل,12,1,تا از آنم چه به پیش آید از اینم چه شود,حافظ,307
غزل,13,0,خواجه دانست که من عاشقم و هیچ نگفت,حافظ,307
غزل,14,1,حافظ ار نیز بداند که چنینم چه شود,حافظ,307
غزل,1,0,اگر به باده مشکین دلم کشد شاید,حافظ,309
غزل,2,1,که بوی خیر ز زهد ریا نمی‌آید,حافظ,309
غزل,3,0,جهانیان همه گر منع من کنند از عشق,حافظ,309
غزل,4,1,من آن کنم که خداوندگار فرماید,حافظ,309
غزل,5,0,طمع ز فیض کرامت مبر که خلق کریم,حافظ,309
غزل,6,1,گنه ببخشد و بر عاشقان ببخشاید,حافظ,309
غزل,7,0,مقیم حلقه ذکر است دل بدان امید,حافظ,309
غزل,8,1,که حلقه‌ای ز سر زلف یار بگشاید,حافظ,309
غزل,9,0,تو را که حسن خداداده هست و حجله بخت,حافظ,309
غزل,10,1,چه حاجت است که مشاطه‌ات بیاراید,حافظ,309
غزل,11,0,چمن خوش است و هوا دلکش است و می بی‌غش,حافظ,309
غزل,12,1,کنون به جز دل خوش هیچ در نمی‌باید,حافظ,309
غزل,13,0,جمیله‌ایست عروس جهان ولی هش دار,حافظ,309
غزل,14,1,که این مخدره در عقد کس نمی‌آید,حافظ,309
غزل,15,0,به لابه گفتمش ای ماه رخ چه باشد اگر,حافظ,309
غزل,16,1,به یک شکر ز تو دلخسته‌ای بیاساید,حافظ,309
غزل,17,0,به خنده گفت که حافظ خدای را مپسند,حافظ,309
غزل,18,1,که بوسه تو رخ ماه را بیالاید,حافظ,309
غزل,1,0,گفتم غم تو دارم گفتا غمت سر آید,حافظ,310
غزل,2,1,گفتم که ماه من شو گفتا اگر برآید,حافظ,310
غزل,3,0,گفتم ز مهرورزان رسم وفا بیاموز,حافظ,310
غزل,4,1,گفتا ز خوبرویان این کار کمتر آید,حافظ,310
غزل,5,0,گفتم که بر خیالت راه نظر ببندم,حافظ,310
غزل,6,1,گفتا که شب رو است او از راه دیگر آید,حافظ,310
غزل,7,0,گفتم که بوی زلفت گمراه عالمم کرد,حافظ,310
غزل,8,1,گفتا اگر بدانی هم اوت رهبر آید,حافظ,310
غزل,9,0,گفتم خوشا هوایی کز باد صبح خیزد,حافظ,310
غزل,10,1,گفتا خنک نسیمی کز کوی دلبر آید,حافظ,310
غزل,11,0,گفتم که نوش لعلت ما را به آرزو کشت,حافظ,310
غزل,12,1,گفتا تو بندگی کن کو بنده پرور آید,حافظ,310
غزل,13,0,گفتم دل رحیمت کی عزم صلح دارد,حافظ,310
غزل,14,1,گفتا مگوی با کس تا وقت آن درآید,حافظ,310
غزل,15,0,گفتم زمان عشرت دیدی که چون سر آمد,حافظ,310
غزل,16,1,گفتا خموش حافظ کاین غصه هم سر آید,حافظ,310
غزل,1,0,بر سر آنم که گر ز دست برآید,حافظ,311
غزل,2,1,دست به کاری زنم که غصه سر آید,حافظ,311
غزل,3,0,خلوت دل نیست جای صحبت اضداد,حافظ,311
غزل,4,1,دیو چو بیرون رود فرشته درآید,حافظ,311
غزل,5,0,صحبت حکام ظلمت شب یلداست,حافظ,311
غزل,6,1,نور ز خورشید جوی بو که برآید,حافظ,311
غزل,7,0,بر در ارباب بی‌مروت دنیا,حافظ,311
غزل,8,1,چند نشینی که خواجه کی به درآید,حافظ,311
غزل,9,0,ترک گدایی مکن که گنج بیابی,حافظ,311
غزل,10,1,از نظر ره روی که در گذر آید,حافظ,311
غزل,11,0,صالح و طالح متاع خویش نمودند,حافظ,311
غزل,12,1,تا که قبول افتد و که در نظر آید,حافظ,311
غزل,13,0,بلبل عاشق تو عمر خواه که آخر,حافظ,311
غزل,14,1,باغ شود سبز و شاخ گل به بر آید,حافظ,311
غزل,15,0,غفلت حافظ در این سراچه عجب نیست,حافظ,311
غزل,16,1,هر که به میخانه رفت بی‌خبر آید,حافظ,311
غزل,1,0,دست از طلب ندارم تا کام من برآید,حافظ,312
غزل,2,1,یا تن رسد به جانان یا جان ز تن برآید,حافظ,312
غزل,3,0,بگشای تربتم را بعد از وفات و بنگر,حافظ,312
غزل,4,1,کز آتش درونم دود از کفن برآید,حافظ,312
غزل,5,0,بنمای رخ که خلقی واله شوند و حیران,حافظ,312
غزل,6,1,بگشای لب که فریاد از مرد و زن برآید,حافظ,312
غزل,7,0,جان بر لب است و حسرت در دل که از لبانش,حافظ,312
غزل,8,1,نگرفته هیچ کامی جان از بدن برآید,حافظ,312
غزل,9,0,از حسرت دهانش آمد به تنگ جانم,حافظ,312
غزل,10,1,خود کام تنگدستان کی زان دهن برآید,حافظ,312
غزل,11,0,گویند ذکر خیرش در خیل عشقبازان,حافظ,312
غزل,12,1,هر جا که نام حافظ در انجمن برآید,حافظ,312
غزل,1,0,چو آفتاب می از مشرق پیاله برآید,حافظ,313
غزل,2,1,ز باغ عارض ساقی هزار لاله برآید,حافظ,313
غزل,3,0,نسیم در سر گل بشکند کلاله سنبل,حافظ,313
غزل,4,1,چو از میان چمن بوی آن کلاله برآید,حافظ,313
غزل,5,0,حکایت شب هجران نه آن حکایت حالیست,حافظ,313
غزل,6,1,که شمه‌ای ز بیانش به صد رساله برآید,حافظ,313
غزل,7,0,ز گرد خوان نگون فلک طمع نتوان داشت,حافظ,313
غزل,8,1,که بی ملالت صد غصه یک نواله برآید,حافظ,313
غزل,9,0,به سعی خود نتوان برد پی به گوهر مقصود,حافظ,313
غزل,10,1,خیال باشد کاین کار بی حواله برآید,حافظ,313
غزل,11,0,گرت چو نوح نبی صبر هست در غم طوفان,حافظ,313
غزل,12,1,بلا بگردد و کام هزارساله برآید,حافظ,313
غزل,13,0,نسیم زلف تو چون بگذرد به تربت حافظ,حافظ,313
غزل,14,1,ز خاک کالبدش صد هزار لاله برآید,حافظ,313
غزل,1,0,زهی خجسته زمانی که یار بازآید,حافظ,314
غزل,2,1,به کام غمزدگان غمگسار بازآید,حافظ,314
غزل,3,0,به پیش خیل خیالش کشیدم ابلق چشم,حافظ,314
غزل,4,1,بدان امید که آن شهسوار بازآید,حافظ,314
غزل,5,0,اگر نه در خم چوگان او رود سر من,حافظ,314
غزل,6,1,ز سر نگویم و سر خود چه کار بازآید,حافظ,314
غزل,7,0,مقیم بر سر راهش نشسته‌ام چون گرد,حافظ,314
غزل,8,1,بدان هوس که بدین رهگذار بازآید,حافظ,314
غزل,9,0,دلی که با سر زلفین او قراری داد,حافظ,314
غزل,10,1,گمان مبر که بدان دل قرار بازآید,حافظ,314
غزل,11,0,چه جورها که کشیدند بلبلان از دی,حافظ,314
غزل,12,1,به بوی آن که دگر نوبهار بازآید,حافظ,314
غزل,13,0,ز نقش بند قضا هست امید آن حافظ,حافظ,314
غزل,14,1,که همچو سرو به دستم نگار بازآید,حافظ,314
غزل,1,0,اگر آن طایر قدسی ز درم بازآید,حافظ,315
غزل,2,1,عمر بگذشته به پیرانه سرم بازآید,حافظ,315
غزل,3,0,دارم امید بر این اشک چو باران که دگر,حافظ,315
غزل,4,1,برق دولت که برفت از نظرم بازآید,حافظ,315
غزل,5,0,آن که تاج سر من خاک کف پایش بود,حافظ,315
غزل,6,1,از خدا می‌طلبم تا به سرم بازآید,حافظ,315
غزل,7,0,خواهم اندر عقبش رفت به یاران عزیز,حافظ,315
غزل,8,1,شخصم ار بازنیاید خبرم بازآید,حافظ,315
غزل,9,0,گر نثار قدم یار گرامی نکنم,حافظ,315
غزل,10,1,گوهر جان به چه کار دگرم بازآید,حافظ,315
غزل,11,0,کوس نودولتی از بام سعادت بزنم,حافظ,315
غزل,12,1,گر ببینم که مه نوسفرم بازآید,حافظ,315
غزل,13,0,مانعش غلغل چنگ است و شکرخواب صبوح,حافظ,315
غزل,14,1,ور نه گر بشنود آه سحرم بازآید,حافظ,315
غزل,15,0,آرزومند رخ شاه چو ماهم حافظ,حافظ,315
غزل,16,1,همتی تا به سلامت ز درم بازآید,حافظ,315
غزل,1,0,نفس برآمد و کام از تو بر نمی‌آید,حافظ,316
غزل,2,1,فغان که بخت من از خواب در نمی‌آید,حافظ,316
غزل,3,0,صبا به چشم من انداخت خاکی از کویش,حافظ,316
غزل,4,1,که آب زندگیم در نظر نمی‌آید,حافظ,316
غزل,5,0,قد بلند تو را تا به بر نمی‌گیرم,حافظ,316
غزل,6,1,درخت کام و مرادم به بر نمی‌آید,حافظ,316
غزل,7,0,مگر به روی دلارای یار ما ور نی,حافظ,316
غزل,8,1,به هیچ وجه دگر کار بر نمی‌آید,حافظ,316
غزل,9,0,مقیم زلف تو شد دل که خوش سوادی دید,حافظ,316
غزل,10,1,وز آن غریب بلاکش خبر نمی‌آید,حافظ,316
غزل,11,0,ز شست صدق گشادم هزار تیر دعا,حافظ,316
غزل,12,1,ولی چه سود یکی کارگر نمی‌آید,حافظ,316
غزل,13,0,بسم حکایت دل هست با نسیم سحر,حافظ,316
غزل,14,1,ولی به بخت من امشب سحر نمی‌آید,حافظ,316
غزل,15,0,در این خیال به سر شد زمان عمر و هنوز,حافظ,316
غزل,16,1,بلای زلف سیاهت به سر نمی‌آید,حافظ,316
غزل,17,0,ز بس که شد دل حافظ رمیده از همه کس,حافظ,316
غزل,18,1,کنون ز حلقه زلفت به در نمی‌آید,حافظ,316
غزل,1,0,جهان بر ابروی عید از هلال وسمه کشید,حافظ,317
غزل,2,1,هلال عید در ابروی یار باید دید,حافظ,317
غزل,3,0,شکسته گشت چو پشت هلال قامت من,حافظ,317
غزل,4,1,کمان ابروی یارم چو وسمه بازکشید,حافظ,317
غزل,5,0,مگر نسیم خطت صبح در چمن بگذشت,حافظ,317
غزل,6,1,که گل به بوی تو بر تن چو صبح جامه درید,حافظ,317
غزل,7,0,نبود چنگ و رباب و نبید و عود که بود,حافظ,317
غزل,8,1,گل وجود من آغشته گلاب و نبید,حافظ,317
غزل,9,0,بیا که با تو بگویم غم ملالت دل,حافظ,317
غزل,10,1,چرا که بی تو ندارم مجال گفت و شنید,حافظ,317
غزل,11,0,بهای وصل تو گر جان بود خریدارم,حافظ,317
غزل,12,1,که جنس خوب مبصر به هر چه دید خرید,حافظ,317
غزل,13,0,چو ماه روی تو در شام زلف می‌دیدم,حافظ,317
غزل,14,1,شبم به روی تو روشن چو روز می‌گردید,حافظ,317
غزل,15,0,به لب رسید مرا جان و برنیامد کام,حافظ,317
غزل,16,1,به سر رسید امید و طلب به سر نرسید,حافظ,317
